0.14	0.61	0.58	0.64	0.0800000000000001	0.55	0.77	0.31	0.55	-0.0099999999999999	-0.0299999999999999	0.54	0.11	0.01	0.41	0.49	0.34	-0.0599999999999999	0.19	-0.0399999999999999
0.61	0.47	0.36	-0.37	0.66	0.22	-0.41	0.48	0.38	0.52	0.43	0.84	0.51	0.42	0.32	0.46	0.34	-0.0699999999999998	-0.0299999999999999	0.51
0.58	0.36	0.3	0.22	0.62	0.29	0.33	0.44	0.44	0.89	0.7	0.2	0.66	0.63	0.47	0.48	0.34	0.25	0.35	0.73
0.64	-0.37	0.22	0.61	0.72	0.46	0.74	0.51	0.12	0.88	0.96	-0.35	0.96	0.82	0.59	0.35	0.34	0.4	0.27	1
0.0800000000000001	0.66	0.62	0.72	-1	0.38	0.8	0.25	0.15	-0.14	-0.16	0.69	-0.15	-0.19	0.16	0.43	0.34	-0.4	0.18	-0.17
0.55	0.22	0.29	0.46	0.38	0.48	0.44	0.54	0.56	0.48	0.42	0.14	0.33	0.3	0.29	0.59	0.34	0.23	0.16	0.51
0.77	-0.41	0.33	0.74	0.8	0.44	0.79	0.82	0.23	0.72	0.71	-0.53	0.58	0.68	0.6	0.44	0.34	0.19	0.18	0.75
0.31	0.48	0.44	0.51	0.25	0.54	0.82	0.14	0.57	0.55	0.48	0.46	0.42	0.45	0.33	0.44	0.34	0.1	0.3	0.38
0.55	0.38	0.44	0.12	0.15	0.56	0.23	0.57	0.01	0.53	0.44	0.6	0.17	0.15	0.29	0.49	0.34	-0.12	0.13	0.52
-0.0099999999999999	0.52	0.89	0.88	-0.14	0.48	0.72	0.55	0.53	-0.26	-0.45	0.55	-0.26	-0.31	0.39	0.69	0.34	-0.31	0.01	-0.34
-0.0299999999999999	0.43	0.7	0.96	-0.16	0.42	0.71	0.48	0.44	-0.45	-0.47	0.5	-0.34	-0.44	0.26	0.6	0.34	-0.36	-0.0999999999999999	-0.46
0.54	0.84	0.2	-0.35	0.69	0.14	-0.53	0.46	0.6	0.55	0.5	0.72	0.56	0.45	0.46	0.44	0.34	0.0600000000000001	-0.0599999999999999	0.5
0.11	0.51	0.66	0.96	-0.15	0.33	0.58	0.42	0.17	-0.26	-0.34	0.56	-0.22	-0.55	0.18	0.66	0.34	-0.6	-0.17	-0.13
0.01	0.42	0.63	0.82	-0.19	0.3	0.68	0.45	0.15	-0.31	-0.44	0.45	-0.55	-0.48	0.15	0.44	0.34	-0.44	-0.15	-0.33
0.41	0.32	0.47	0.59	0.16	0.29	0.6	0.33	0.29	0.39	0.26	0.46	0.18	0.15	0.27	0.51	0.34	-0.39	-0.0599999999999999	0.26
0.49	0.46	0.48	0.35	0.43	0.59	0.44	0.44	0.49	0.69	0.6	0.44	0.66	0.44	0.51	0.47	0.34	0.41	0.41	0.59
0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34	0.34
-0.0599999999999999	-0.0699999999999998	0.25	0.4	-0.4	0.23	0.19	0.1	-0.12	-0.31	-0.36	0.0600000000000001	-0.6	-0.44	-0.39	0.41	0.34	-0.4	-0.21	-0.28
0.19	-0.0299999999999999	0.35	0.27	0.18	0.16	0.18	0.3	0.13	0.01	-0.0999999999999999	-0.0599999999999999	-0.17	-0.15	-0.0599999999999999	0.41	0.34	-0.21	0.0700000000000001	0.0700000000000001
-0.0399999999999999	0.51	0.73	1	-0.17	0.51	0.75	0.38	0.52	-0.34	-0.46	0.5	-0.13	-0.33	0.26	0.59	0.34	-0.28	0.0700000000000001	-0.38
