-0.0313253012048192	0.31566265060241	0.301204819277108	0.334939759036144	-0.344578313253012	0.262650602409638	0.368674698795181	0.146987951807229	0.127710843373494	-0.465060240963855	-0.40722891566265	0.450602409638554	-0.344578313253012	-0.397590361445783	0.195180722891566	0.219277108433735	0.118072289156626	-0.286746987951807	-0.093975903614458	-0.344578313253012
0.31566265060241	0.571084337349398	0.493975903614458	0.262650602409638	0.0939759036144578	0.465060240963855	0.291566265060241	0.378313253012048	0.296385542168675	-0.0987951807228916	-0.0120481927710845	0.840963855421687	0.0313253012048194	-0.0216867469879518	0.44578313253012	0.363855421686747	0.320481927710843	-0.0987951807228916	0.0987951807228915	0.103614457831325
0.301204819277108	0.493975903614458	0.469879518072289	0.48433734939759	0.0361445783132528	0.460240963855422	0.518072289156626	0.387951807228915	0.296385542168675	0.0409638554216867	0.0602409638554218	0.609638554216867	0.0843373493975903	0.0216867469879518	0.450602409638554	0.412048192771084	0.378313253012048	-0.00722891566265071	0.190361445783133	0.0939759036144578
0.334939759036144	0.262650602409638	0.48433734939759	0.657831325301205	0.0457831325301203	0.542168674698795	0.696385542168675	0.421686746987952	0.248192771084337	0.0602409638554218	0.180722891566265	0.479518072289156	0.2	0.127710843373494	0.508433734939759	0.436144578313253	0.378313253012048	0.0457831325301203	0.180722891566265	0.190361445783133
-0.344578313253012	0.0939759036144578	0.0361445783132528	0.0457831325301203	-0.63855421686747	-0.0457831325301206	0.118072289156626	-0.224096385542169	-0.31566265060241	-0.812048192771085	-0.725301204819277	0.243373493975904	-0.725301204819277	-0.831325301204819	-0.137349397590361	-0.166265060240964	-0.248192771084337	-0.667469879518072	-0.416867469879518	-0.633734939759036
0.262650602409638	0.465060240963855	0.460240963855422	0.542168674698795	-0.0457831325301206	0.614457831325301	0.619277108433735	0.397590361445783	0.354216867469879	-0.0409638554216867	0.0216867469879518	0.662650602409639	-0.0120481927710845	-0.0168674698795181	0.416867469879518	0.421686746987952	0.363855421686747	-0.0168674698795181	0.151807228915663	0.0795180722891566
0.368674698795181	0.291566265060241	0.518072289156626	0.696385542168675	0.118072289156626	0.619277108433735	0.778313253012048	0.527710843373494	0.349397590361446	0.0506024096385542	0.175903614457831	0.489156626506024	0.151807228915663	0.156626506024096	0.542168674698795	0.479518072289156	0.426506024096385	0.0843373493975903	0.243373493975904	0.180722891566265
0.146987951807229	0.378313253012048	0.387951807228915	0.421686746987952	-0.224096385542169	0.397590361445783	0.527710843373494	0.286746987951807	0.214457831325301	-0.190361445783133	-0.166265060240964	0.546987951807229	-0.0891566265060241	-0.146987951807229	0.296385542168675	0.291566265060241	0.209638554216868	-0.12289156626506	0.0457831325301203	-0.0987951807228916
0.127710843373494	0.296385542168675	0.296385542168675	0.248192771084337	-0.31566265060241	0.354216867469879	0.349397590361446	0.214457831325301	-0.0265060240963856	-0.253012048192771	-0.228915662650602	0.575903614457831	-0.281927710843373	-0.35421686746988	0.253012048192771	0.219277108433735	0.118072289156626	-0.349397590361446	-0.0987951807228916	-0.108433734939759
-0.465060240963855	-0.0987951807228916	0.0409638554216867	0.0602409638554218	-0.812048192771085	-0.0409638554216867	0.0506024096385542	-0.190361445783133	-0.253012048192771	-1	-0.96144578313253	0.127710843373494	-0.836144578313253	-0.980722891566265	-0.195180722891566	-0.175903614457831	-0.31566265060241	-0.850602409638554	-0.624096385542169	-0.865060240963855
